ensembl_gene_id	go_id
71	LOC100123606	GO:0005515
72	GeneID_100121332	GO:0005549
73	GeneID_100121332	GO:0004984
74	GeneID_100121332	GO:0016020
75	GeneID_100121332	GO:0007608
76	LOC100119452	GO:0005515
77	LOC107982149	GO:0006508
78	LOC107982149	GO:0070573
79	LOC107982149	
80	LOC100122969	
81	LOC100120819	GO:0042147
82	LOC100120819	GO:0015031
83	LOC100120819	GO:0030906
84	LOC100120819	GO:0005829
85	GeneID_100122317	
86	LOC116738572	
87	LOC100123981	GO:0016021
88	LOC100123981	GO:0022857
89	LOC100123981	GO:0055085
90	LOC100680414	GO:0005840
91	LOC100680414	GO:0003735
92	LOC100680414	GO:0006412
93	LOC103316246	GO:0043531
94	LOC103316246	GO:0005515
95	LOC100122838	
96	LOC100123313	GO:0005615
97	LOC116417110	
98	LOC116417110	GO:0005524
99	LOC116417110	GO:0032300
100	LOC116417110	GO:0016887
101	LOC116417110	GO:0030983
102	LOC116417110	GO:0006298
103	LOC116417628	GO:0046982
104	LOC116417628	GO:0000786
105	LOC116417628	GO:0003677
106	LOC116417628	GO:0005634
107	LOC116417628	GO:0030527
108	LOC116417628	GO:0043232
109	GeneID_100113598	GO:0042302
110	LOC100116047	GO:0003676
111	LOC100116047	GO:0008270
112	LOC116418295	
113	LOC100121057	
114	LOC100117681	GO:0050660
115	LOC100117681	GO:0016614
116	LOC100121478	
117	LOC100120780	GO:0003700
118	LOC100120780	GO:0006355
119	GeneID_107980996	
120	LOC100117164	GO:0006508
121	LOC100117164	GO:0004190
122	LOC100117164	GO:0005515
123	LOC100123120	GO:0003723
124	LOC100123120	GO:0003676
125	LOC100120407	
126	LOC100121884	GO:0005515
127	LOC116417666	
128	LOC100679016	
129	LOC100122209	GO:0016747
130	LOC100119371	GO:0006886
131	LOC100119371	GO:0016020
132	LOC100119371	GO:0016192
133	LOC100119371	GO:0005484
134	LOC100123627	GO:0016021
135	LOC100118913	
136	LOC100118913	GO:0005524
137	LOC100118913	GO:0004672
138	LOC100118913	GO:0006468
139	LOC116417292	GO:0005515
140	LOC100121899	GO:0046982
141	LOC100121899	GO:0000786
142	LOC100121899	GO:0003677
143	LOC100121899	GO:0005634
144	LOC100121899	GO:0005694
145	LOC100121899	GO:0030527
146	LOC100679182	GO:0016021
147	LOC100679182	GO:0032977
148	LOC100679182	
149	LOC100121584	
150	LOC100122292	GO:0016787
151	LOC100122292	GO:0016788
152	LOC100122292	GO:0006397
153	LOC116417408	
154	LOC103316878	
155	LOC103316057	
156	LOC100678218	GO:0042302
157	LOC100678114	
158	LOC100123631	GO:0016021
159	LOC100123631	GO:0016491
160	LOC100123631	GO:0020037
161	LOC100123631	GO:0046872
162	LOC100123631	GO:0006629
163	LOC103315846	GO:0005515
164	LOC100122818	GO:0003677
165	LOC100122818	GO:0043565
166	LOC100122818	
167	LOC100117841	GO:0005515
168	LOC100677973	
169	LOC100121591	GO:0008270
170	LOC100121591	GO:0004089
171	LOC100113578	GO:0016021
172	LOC100121967	GO:0001507
173	LOC100121967	GO:0003990
174	LOC100121967	GO:0004104
175	LOC116416781	
176	LOC100121668	GO:0005515
177	LOC116417024	
178	LOC100116879	GO:0005634
179	LOC100116879	GO:0008270
180	LOC100116879	GO:0004386
181	LOC116418100	
182	GeneID_100117654	GO:0005549
183	GeneID_100117654	GO:0004984
184	GeneID_100117654	GO:0016020
185	GeneID_100117654	GO:0007608
186	GeneID_100114423	GO:0006749
187	GeneID_100114423	GO:0005515
188	LOC100118172	
189	LOC100114211	GO:0016021
190	LOC100116511	GO:0005524
191	LOC100116511	GO:0004672
192	LOC100116511	GO:0006468
193	LOC100119525	
194	LOC100114246	GO:0016021
195	LOC100114246	GO:1902600
196	LOC100114246	GO:0015252
197	LOC100123883	GO:0006486
198	LOC100123883	GO:0003980
199	LOC103317773	GO:0005549
200	LOC103317773	GO:0005576
201	LOC103315892	GO:0000786
202	LOC103315892	GO:0003677
203	LOC103315892	GO:0006334
204	LOC100119839	GO:0005524
205	LOC100119839	GO:0004674
206	LOC100119839	GO:0004672
207	LOC100119839	GO:0004692
208	LOC100119839	GO:0006468
209	LOC107980466	GO:0016491
210	LOC100679278	
211	GeneID_100463000	GO:0005549
212	GeneID_100463000	GO:0004984
213	GeneID_100463000	GO:0016020
214	GeneID_100463000	GO:0007608
215	LOC100122166	GO:0006281
216	LOC100122166	
217	LOC100123260	GO:0003824
218	LOC100123260	GO:0000287
219	LOC100123260	GO:0030976
220	LOC100678209	
221	LOC107982068	
222	LOC116738474	
223	LOC107981942	GO:0003677
224	LOC107981942	
225	LOC100121953	
226	LOC100118493	GO:0071203
227	LOC100122678	GO:0005515
228	LOC100118884	GO:0000245
229	LOC100118884	GO:0003729
230	LOC116416318	GO:0005515
231	LOC100124016	GO:0046982
232	LOC100124016	GO:0000786
233	LOC100124016	GO:0003677
234	LOC100124016	GO:0005634
235	LOC100124016	GO:0005694
236	LOC100124016	GO:0030527
237	LOC103316564	
238	LOC103315633	
239	GeneID_107980556	
240	LOC103317892	GO:0000175
241	LOC103317892	GO:0003676
242	GeneID_100187589	GO:0020037
243	GeneID_100187589	GO:0009055
244	LOC103317204	
245	LOC100120993	
246	LOC100121130	GO:0003677
247	LOC100121130	GO:0003700
248	LOC100121130	GO:0006355
249	LOC116738650	
250	LOC100121119	GO:0005783
251	LOC100121119	GO:0016758
252	LOC100121119	GO:0006490
253	LOC100121119	GO:0042283
254	LOC100679872	
255	LOC107981474	
256	LOC100678203	
257	LOC107981037	
258	LOC100119332	GO:0005634
259	LOC100119332	GO:0006355
260	LOC100119332	GO:0030015
261	LOC100115385	GO:0042147
262	LOC100115385	GO:0000938
263	LOC116417740	
264	LOC100120906	
265	LOC100120201	GO:0016811
266	LOC100120201	GO:0006807
267	LOC100120583	
268	LOC116417379	
269	LOC100117275	GO:0003723
270	LOC100117275	GO:0003676
271	LOC100114923	
272	LOC100114923	GO:0016592
273	LOC100116973	GO:0046872
274	LOC100187598	
275	LOC100123437	GO:0003677
276	LOC100123437	GO:0005634
277	LOC100123437	GO:0003700
278	LOC100123437	GO:0046983
279	LOC100123437	GO:0005667
280	LOC100123437	GO:0006357
281	LOC100123437	GO:0006355
282	LOC100123437	GO:0000978
283	LOC100679758	GO:0006511
284	LOC100123347	GO:0005524
285	LOC100123347	GO:0046872
286	LOC100123347	GO:0006633
287	LOC100123347	GO:0016874
288	LOC100123347	GO:0003989
289	LOC100680530	
290	LOC100123842	
291	LOC100124024	GO:0022857
292	LOC100124024	GO:0055085
293	LOC116738698	
294	LOC116418126	
295	LOC100678340	GO:0005515
296	LOC100116829	GO:0016746
297	LOC100116829	GO:0008374
298	LOC100116829	GO:0044255
299	LOC100680193	GO:0005634
300	LOC100680193	GO:0008270
301	LOC100118228	GO:0016021
302	LOC100118228	GO:0008528
303	LOC100118228	GO:0007186
304	LOC100118228	GO:0004930
305	LOC100122074	GO:0008299
306	LOC100122074	GO:0016740
307	LOC100123979	GO:0016787
308	LOC100123979	GO:0003824
309	LOC100123979	GO:0046856
310	LOC100123979	GO:0016791
311	LOC116417899	GO:0016491
312	LOC107981655	
313	LOC100119215	GO:0008270
314	LOC100119215	GO:0009298
315	LOC100119215	GO:0005975
316	LOC100119215	GO:0004476
317	LOC100120404	GO:0005524
318	LOC100120404	GO:0006260
319	LOC100120404	GO:0043139
320	LOC100120404	GO:0003697
321	LOC100120404	GO:0003678
322	LOC100301995	
323	LOC100120232	GO:0016614
324	LOC100120232	GO:0050661
325	LOC100120232	GO:0006006
326	LOC100120232	GO:0004345
327	LOC100679939	
328	GeneID_100115247	GO:0020037
329	GeneID_100115247	GO:0004497
330	GeneID_100115247	GO:0016705
331	GeneID_100115247	GO:0005506
332	LOC103317891	GO:0003723
333	LOC103317891	GO:0009982
334	LOC103317891	GO:0001522
335	LOC103317891	GO:0009451
336	LOC116418038	GO:0071897
337	LOC100120606	GO:0005762
338	LOC107981238	
339	LOC116418237	
340	LOC100119751	
341	LOC100119214	GO:0007155
342	LOC100119214	GO:0045296
343	LOC100119214	GO:0005515
344	LOC100119214	
345	LOC100678734	GO:0006464
346	LOC100678734	GO:0004719
347	LOC100116309	GO:0072669
348	LOC100116309	GO:0048598
349	LOC103317865	GO:0046872
350	LOC116738707	
351	LOC100677906	
352	LOC100123072	
353	LOC100680448	
354	LOC100123415	GO:0008146
355	LOC100123584	GO:0030170
356	LOC100114312	
357	LOC100123718	GO:0005515
358	LOC116417975	
359	LOC100120937	GO:0003677
360	LOC100120937	GO:0005634
361	LOC100120937	GO:0046872
362	LOC100120937	GO:0003676
363	LOC100120937	GO:0006310
364	LOC100120937	GO:0006281
365	LOC100120937	GO:0006260
366	LOC100123807	GO:0016779
367	LOC100123807	
368	GeneID_100328542	GO:0016021
369	GeneID_100328542	GO:0050909
370	LOC100678171	GO:0005515
371	LOC116416488	
372	LOC100116740	
373	LOC100679335	
374	LOC100114314	GO:0006606
375	LOC100678354	
376	LOC100678354	GO:0016021
377	LOC100678354	GO:0007186
378	LOC100678354	GO:0004930
379	LOC100678354	GO:0004965
380	LOC100119507	GO:0005249
381	LOC100119507	GO:0008076
382	LOC100119507	GO:0016020
383	LOC100119507	GO:0005216
384	LOC100119507	GO:0006813
385	LOC100119507	GO:0006811
386	LOC100119507	GO:0055085
387	LOC100116385	GO:0031124
388	LOC100116385	GO:0005515
389	LOC100116385	GO:0005848
390	LOC100114856	
391	LOC116417658	GO:0005524
392	LOC116417658	GO:0032300
393	LOC116417658	GO:0016887
394	LOC116417658	GO:0006298
395	LOC100679030	
396	LOC100679030	GO:0046872
397	LOC100679030	GO:0036396
398	LOC100679030	GO:0080009
399	LOC100120473	GO:0016021
400	LOC100120473	GO:0007186
401	LOC100120473	GO:0004930
402	LOC100379124	GO:0020037
403	LOC100379124	GO:0004497
404	LOC100379124	GO:0016705
405	LOC100379124	GO:0005506
406	LOC100115958	GO:0005509
407	LOC100115958	
408	LOC103317668	
409	GeneID_107981342	
410	LOC100678306	GO:0016021
411	LOC100678306	
412	LOC100116228	GO:0008641
413	LOC100114945	GO:0016274
414	LOC100114945	GO:0018216
415	LOC100118032	
416	LOC100123459	GO:0008641
417	LOC100123459	GO:0006464
418	LOC116417313	
419	LOC100678294	
420	LOC100678865	GO:0005840
421	LOC100678865	GO:0003735
422	LOC100678865	GO:0006412
423	LOC100115745	GO:0000266
424	LOC100115745	GO:0005515
425	LOC100118005	
426	LOC103315666	GO:0005515
427	LOC100118625	GO:0006629
428	LOC100118625	GO:0016788
429	LOC100679063	
430	LOC116417946	
431	LOC100114478	GO:0006511
432	LOC100678521	
433	LOC100121514	GO:0016021
434	LOC100121514	GO:0004725
435	LOC100121514	GO:0016791
436	LOC100121514	GO:0016311
437	LOC100121514	GO:0006470
438	LOC100121514	GO:0005515
439	LOC100121429	GO:0005524
440	LOC100121429	GO:0016887
441	LOC100121429	GO:0005515
442	LOC100115707	GO:0016592
443	LOC100115707	GO:0003712
444	LOC100115707	GO:0006357
445	LOC100121752	GO:0016491
446	LOC116417261	
447	LOC100120270	GO:0016746
448	LOC100120270	GO:0008374
449	LOC100120270	GO:0016021
450	LOC100117446	GO:0008168
451	LOC100117446	GO:0032259
452	LOC100122001	GO:0007165
453	LOC100123926	
454	LOC116416262	
455	LOC103316104	GO:0006313
456	LOC103316104	GO:0004803
457	LOC116415732	
458	GeneID_116416429	
459	LOC100678198	GO:0004518
460	LOC100117388	GO:0005524
461	LOC100117388	GO:0016887
462	LOC100122338	
463	LOC100118922	GO:0016021
464	LOC100118922	GO:0020037
465	LOC100118922	GO:0004497
466	LOC100118922	GO:0016705
467	LOC100118922	GO:0005506
468	LOC103315566	
469	LOC103316979	
470	LOC116415948	
471	LOC100119858	GO:0016021
472	LOC100119858	GO:0005789
473	LOC100119858	GO:0016757
474	LOC100677874	GO:0008356
475	LOC100120275	GO:0003824
476	LOC100117991	GO:0016021
477	LOC100117991	GO:0050660
478	LOC100117991	GO:0016614
479	LOC100121180	
480	LOC100120886	
481	LOC100679582	GO:0005509
482	LOC100117852	GO:0005737
483	LOC100117852	GO:0003723
484	LOC100115220	GO:0005515
485	LOC100119569	
486	LOC116417548	
487	LOC116417592	
488	LOC100120374	GO:0022857
489	LOC100120374	GO:0055085
490	LOC100118343	GO:0005956
491	LOC100118343	GO:0019887
492	LOC107980522	
493	LOC100121502	GO:0016021
494	LOC100121502	GO:0005337
495	LOC100121502	GO:0008504
496	LOC100121502	GO:0055085
497	LOC100121502	GO:1901642
498	LOC100678238	
499	LOC107982086	
500	LOC100116736	GO:0005634
501	LOC100116736	GO:0008270
502	LOC100116736	GO:0018024
503	LOC100116736	GO:0034968
504	LOC100116736	GO:0005515
505	GeneID_100121641	GO:0003677
506	GeneID_100121641	GO:0005634
507	GeneID_100121641	GO:0003700
508	GeneID_100121641	GO:0006355
509	GeneID_100121641	GO:0005515
510	LOC116417376	GO:0043565
511	LOC116417376	GO:0006313
512	LOC116417376	GO:0004803
513	LOC100120255	GO:0005761
514	LOC100120255	GO:0032543
515	LOC100121560	GO:0016747
516	LOC100120592	GO:0005576
517	LOC100120592	GO:0008061
518	LOC100120592	
519	LOC100679434	GO:0005515
520	LOC107981826	GO:0009263
521	LOC100121755	GO:0004383
522	LOC100121755	GO:0035556
523	LOC100121755	GO:0009190
524	LOC100121755	GO:0016849
525	LOC100121755	GO:0006182
526	LOC100121755	GO:0020037
527	LOC100121755	GO:0000166
528	LOC116417282	
529	LOC100115869	
530	LOC100115869	GO:0004222
531	LOC100115869	GO:0006508
532	LOC100115869	GO:0008237
533	LOC100114352	
534	LOC100120449	GO:0004622
535	LOC116738607	
536	LOC100124269	
537	LOC103315979	
538	LOC100120410	GO:0005576
539	LOC100120410	GO:0005184
540	LOC100120410	
541	LOC116417306	
542	LOC100678271	GO:0005549
543	LOC100678271	GO:0005576
544	LOC107981116	GO:0003700
545	LOC107981116	GO:0008270
546	LOC107981116	GO:0006357
547	LOC107981116	GO:0006355
548	LOC107981116	GO:0043565
549	LOC107981116	
550	LOC116416382	GO:0016298
551	LOC116418324	GO:0003677
552	LOC116418324	GO:0006260
553	LOC116418324	GO:0000166
554	LOC116418324	GO:0003887
555	LOC116738485	
556	LOC100678173	
557	LOC103317637	
558	LOC100119282	GO:0003677
559	LOC100119282	GO:0046983
560	LOC100119282	GO:0003899
561	LOC100119282	GO:0006351
562	LOC100121881	GO:0003723
563	LOC100121881	GO:0003676
564	LOC100121881	GO:0005515
565	LOC100678762	
566	LOC100121326	
567	LOC100679824	GO:0005634
568	LOC100679824	GO:0006338
569	LOC100679824	GO:0031011
570	LOC100119990	GO:0003824
571	LOC100119990	GO:0016831
572	LOC100119990	GO:0006520
573	LOC100119990	GO:0030170
574	LOC100119990	GO:0019752
575	LOC100119990	GO:0016830
576	LOC116418298	GO:0006508
577	LOC116418298	GO:0008234
578	LOC100679322	GO:0016020
579	LOC100122475	GO:0007165
580	LOC100122475	GO:0005576
581	LOC100122475	GO:0008289
582	LOC100122475	GO:0006869
583	LOC100122475	GO:0042157
584	LOC100122475	GO:0005515
585	LOC100678561	
586	LOC116738510	
587	LOC116416863	GO:0003676
588	LOC100114761	GO:0005634
589	LOC100114761	GO:0003676
590	LOC100114761	GO:0005515
591	LOC116738557	
592	LOC116416197	
593	LOC100123067	GO:0005524
594	LOC100123067	GO:0016021
595	LOC100123067	GO:0016887
596	LOC100123067	GO:0000287
597	LOC100123067	GO:0000166
598	LOC100123067	GO:0015914
599	LOC100123067	GO:0140326
600	LOC100123067	GO:0005215
601	LOC100121769	GO:0005524
602	LOC100121769	GO:0004674
603	LOC100121769	GO:0004672
604	LOC100121769	GO:0006468
605	LOC116415721	
606	LOC116417174	
607	LOC116417755	
608	LOC100113912	GO:0015031
609	LOC100113912	GO:0006886
610	LOC100113912	GO:0016192
611	LOC100113912	GO:0030117
612	LOC100113912	GO:0035615
613	LOC100113912	GO:0030121
614	LOC107981527	GO:0051015
615	LOC107981527	GO:0030036
616	LOC107981527	
617	LOC100115549	GO:0005515
618	LOC100115091	
619	GeneID_100463152	GO:0016021
620	GeneID_100463152	GO:0005549
621	GeneID_100463152	GO:0007165
622	GeneID_100463152	GO:0005886
623	GeneID_100463152	GO:0004984
624	GeneID_100463152	GO:0016020
625	GeneID_100463152	GO:0007608
626	LOC100120455	GO:0007015
627	LOC100120455	GO:0051015
628	LOC100120455	GO:0016477
629	LOC100120455	GO:0030674
630	LOC100120455	GO:0030036
631	LOC100120670	GO:0050790
632	LOC100120670	GO:0005515
633	LOC100679195	GO:0016021
634	LOC100679195	
635	LOC100115261	
636	LOC116416661	GO:0003676
637	LOC116416661	GO:0004523
638	LOC100678822	GO:0008430
639	LOC100118500	GO:0005515
640	LOC100123434	GO:0005524
641	LOC100123434	GO:0003676
642	LOC100123434	GO:0003724
643	LOC100679695	GO:0005737
644	LOC100679695	GO:0003677
645	LOC100679695	GO:0003700
646	LOC100679695	GO:0006355
647	LOC100679695	GO:0005515
648	LOC100123675	GO:0003723
649	LOC100123675	GO:0003676
650	LOC100123675	GO:0003729
651	LOC100116508	
652	LOC100679911	GO:0016021
653	LOC100115469	GO:0016021
654	LOC100121927	GO:0046872
655	LOC100680438	GO:0061630
656	LOC100680438	
657	LOC116416434	
658	LOC116415683	GO:0016787
659	LOC116415683	GO:0006629
660	LOC116415683	GO:0016042
661	LOC116415683	GO:0005515
662	LOC103318072	
663	LOC100119892	GO:0000123
664	LOC100119892	GO:0016573
665	LOC100678254	
666	LOC100120759	GO:0016021
667	LOC100117755	GO:0019187
668	GeneID_100463180	GO:0005549
669	GeneID_100463180	GO:0004984
670	GeneID_100463180	GO:0016020
671	GeneID_100463180	GO:0007608
672	LOC100116970	GO:0008270
673	LOC100116970	GO:0000124
674	LOC100116970	GO:0003713
675	LOC100116970	GO:0016578
676	LOC100116970	GO:0045893
677	LOC100116970	GO:0071819
678	LOC116417247	
679	LOC100678616	GO:0016791
680	LOC100678616	GO:0008138
681	LOC100678616	GO:0016311
682	LOC100678616	GO:0006470
683	LOC116418181	GO:0003676
684	LOC116418181	GO:0008270
685	LOC100678446	
686	LOC100116841	GO:0005929
687	LOC100121055	
688	LOC107981989	
689	LOC100122260	GO:0004725
690	LOC100122260	GO:0016791
691	LOC100122260	GO:0030141
692	LOC100122260	GO:0016311
693	LOC100122260	GO:0006470
694	LOC100120696	
695	LOC103316875	GO:0042302
696	LOC100116018	GO:0005515
697	LOC100678328	
698	LOC103317275	GO:0006629
699	LOC103317275	GO:0016298
700	LOC100116291	GO:0004252
701	LOC100116291	GO:0006508
702	LOC100116291	GO:0005515
703	LOC103316635	GO:0005515
704	LOC103315381	
705	LOC100118539	GO:0007165
706	LOC100114640	GO:0016021
707	LOC100121980	GO:0003735
708	LOC100121980	GO:0005762
709	LOC100121980	GO:0004386
710	LOC100121876	GO:0016791
711	LOC100123638	GO:0005789
712	LOC100123638	GO:0006506
713	LOC100123638	GO:0016021
714	LOC100678914	GO:0016021
715	LOC100678914	GO:0004888
716	LOC100678914	GO:0007186
717	LOC100678914	GO:0004930
718	LOC100678914	GO:0007166
719	GeneID_100123942	GO:0003676
720	GeneID_100123942	GO:0006139
721	GeneID_100123942	GO:0008408
722	LOC100115174	
723	GeneID_100119357	GO:0020037
724	GeneID_100119357	GO:0004497
725	GeneID_100119357	GO:0016705
726	GeneID_100119357	GO:0005506
727	LOC100677827	GO:0016021
728	LOC100114118	GO:0000398
729	LOC100114118	GO:0071011
730	LOC100114118	GO:0005686
731	LOC100113486	GO:0005524
732	LOC100113486	GO:0006260
733	LOC100113486	GO:0004748
734	LOC100116954	
735	LOC116415924	
736	LOC103317533	GO:0005524
737	LOC103317533	GO:0000166
738	LOC103317533	GO:0002161
739	LOC103317533	GO:0006438
740	LOC103317533	GO:0004832
741	LOC103317533	GO:0004812
742	LOC103317533	GO:0006418
743	LOC100122944	
744	LOC103317365	GO:0008194
745	LOC100118955	GO:0005840
746	LOC100118955	GO:0003735
747	LOC100118955	GO:0006412
748	LOC100118955	GO:0015934
749	LOC103316100	
750	LOC100123792	
751	LOC100121013	GO:0005524
752	LOC100121013	GO:0016021
753	LOC100121013	GO:0016887
754	LOC100121013	GO:0000166
755	LOC100121013	GO:0005388
756	LOC100121013	GO:0016020
757	LOC100121013	GO:0070588
758	LOC100121013	GO:0005215
759	LOC100121013	
760	LOC103315667	GO:0006281
761	LOC103315667	GO:0030915
762	LOC100114558	GO:0005840
763	LOC100114558	GO:0003735
764	LOC100114558	GO:0006412
765	LOC100121414	GO:0046983
766	LOC100119418	
767	LOC100119666	GO:0016021
768	LOC100122389	GO:0070403
769	LOC100122389	GO:0042732
770	LOC100122389	GO:0048040
771	LOC116418268	
772	LOC103316335	
773	LOC100122122	GO:0003676
774	LOC100122122	GO:0031047
775	LOC100122122	GO:0005515
776	GeneID_100123694	GO:0016021
777	GeneID_100123694	GO:0004888
778	GeneID_100123694	GO:0045211
779	GeneID_100123694	GO:0022848
780	GeneID_100123694	GO:0005230
781	GeneID_100123694	GO:0005216
782	GeneID_100123694	GO:0006811
783	GeneID_100123694	GO:0034220
784	GeneID_100123694	GO:0016020
785	GeneID_100123694	GO:0005886
786	GeneID_100123694	GO:0060078
787	GeneID_100123694	GO:0060079
788	GeneID_100123694	GO:0030054
789	GeneID_100123694	GO:0045202
790	GeneID_100123694	GO:0007154
791	GeneID_100123694	GO:0023052
792	LOC103315848	GO:0006952
793	LOC103315848	GO:0051707
794	LOC100678267	
795	LOC100115322	GO:0003924
796	LOC100115322	GO:0007186
797	LOC100115322	GO:0005834
798	LOC100115322	GO:0031681
799	LOC116418261	
800	LOC116417908	
801	LOC103317299	GO:0005515
802	LOC100678101	
803	LOC103316385	GO:0005515
804	LOC100121419	GO:0005634
805	LOC100121419	GO:0006364
806	LOC100121419	GO:0005732
807	LOC100121419	GO:0034457
808	GeneID_100124080	GO:0005576
809	GeneID_100124080	GO:0008061
810	LOC100678809	
811	LOC100118087	GO:0005840
812	LOC100118087	GO:0003735
813	LOC100118087	GO:0006412
814	LOC100113753	GO:0003677
815	LOC100113753	GO:0003899
816	LOC100113753	GO:0006351
817	LOC100113753	
818	LOC100119969	
819	GeneID_107980592	
820	GeneID_107981164	
821	LOC100118618	GO:0016021
822	LOC100118618	GO:0004659
823	LOC100118618	GO:0016765
824	LOC100114138	GO:0005515
825	LOC100119280	
826	LOC100119280	GO:0004725
827	LOC100119280	GO:0016791
828	LOC100119280	GO:0016311
829	LOC100119280	GO:0006470
830	LOC100119280	GO:0005515
831	LOC100124267	GO:0000145
832	LOC100124267	GO:0006887
833	GeneID_100463130	GO:0005549
834	GeneID_100463130	GO:0004984
835	GeneID_100463130	GO:0016020
836	GeneID_100463130	GO:0007608
837	LOC100678468	GO:0005515
838	LOC107980505	
839	LOC100679571	GO:0003676
840	LOC100119547	GO:0047631
841	LOC116416343	GO:0016021
842	LOC116416343	GO:0005795
843	LOC116416343	GO:0009312
844	LOC116416343	GO:0008455
845	LOC100679873	
846	LOC116417536	
847	LOC100120212	GO:0005524
848	LOC100120212	GO:0016021
849	LOC100120212	GO:0016887
850	LOC100120212	GO:0000287
851	LOC100120212	GO:0000166
852	LOC100120212	GO:0015914
853	LOC100120212	GO:0140326
854	LOC100120212	GO:0045332
855	LOC100120212	GO:0005215
856	LOC100122659	GO:0005515
857	LOC103316197	
858	LOC100679760	
859	LOC100123676	GO:0051287
860	LOC100123676	GO:0016616
861	LOC100679262	
862	LOC100679262	GO:0005634
863	LOC100117277	
864	LOC116417945	
865	LOC103316489	
866	LOC100680532	GO:0016021
867	GeneID_107982015	
868	LOC116416987	
869	LOC100117342	GO:0005096
870	LOC100117342	GO:0043547
871	LOC100117342	GO:0005515
872	LOC100117342	
873	LOC100117342	GO:0046872
874	LOC107981051	
875	LOC100122482	GO:0005524
876	LOC100122482	GO:0004672
877	LOC100122482	GO:0006468
878	LOC107980963	
879	LOC100123823	GO:0003824
880	LOC100123823	GO:0008484
881	LOC100679843	GO:0003723
882	LOC100679843	GO:0003676
883	LOC100123844	
884	LOC100122379	GO:0005515
885	GeneID_100463161	GO:0005549
886	GeneID_100463161	GO:0004984
887	GeneID_100463161	GO:0016020
888	GeneID_100463161	GO:0007608
889	LOC100121950	
890	LOC100121950	GO:0005515
891	LOC100115921	GO:0016567
892	LOC100115921	GO:0019005
893	LOC100115921	GO:0080008
894	LOC100115921	GO:0005515
895	LOC100123640	GO:0006367
896	LOC103317931	GO:0016020
897	LOC103317931	GO:0016192
898	LOC103317931	GO:0048193
899	LOC100121484	GO:0006397
900	LOC103315280	GO:0016757
901	LOC100115326	GO:0005515
902	LOC100121486	GO:0008270
903	LOC100121486	GO:0005515
904	LOC100117911	
905	LOC100121849	
906	GeneID_100117632	GO:0005549
907	GeneID_100117632	GO:0004984
908	GeneID_100117632	GO:0016020
909	GeneID_100117632	GO:0007608
910	LOC100119124	GO:0016021
911	LOC100119124	GO:0022857
912	LOC100119124	GO:0055085
913	LOC116416708	
914	LOC100120104	GO:0003924
915	LOC100120104	GO:0005525
916	LOC100120104	GO:0007264
917	LOC100120104	GO:0005515
918	LOC100121386	GO:0003723
919	LOC100121386	GO:0003676
920	LOC116417051	
921	LOC100120164	GO:0016021
922	LOC100120164	GO:0000030
923	LOC100679763	
924	LOC107980459	GO:0003993
925	LOC100121445	
926	LOC100115396	GO:0005975
927	LOC100115396	GO:0004553
928	LOC100119036	GO:0005524
929	LOC100119036	GO:0006281
930	LOC100119036	GO:0031011
931	LOC100119036	GO:0035267
932	LOC100119036	GO:0097255
933	LOC100119036	GO:0006325
934	LOC100119036	GO:0043139
935	LOC100119036	GO:0008094
936	LOC103315863	GO:0005524
937	LOC103315863	GO:0016021
938	LOC103315863	GO:0055085
